repo,package,release_tag,release_name,release_date_utc,asset_original_name,saved_filename,download_url,content_type,size_bytes
AniTrend/anitrend-app,com.mxt.anitrend,1.11.10,v1.11.10,2025-08-23T17:35:00+00:00,app-github-release.apk,v1.11.10_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.10/app-github-release.apk,application/vnd.android.package-archive,23516086
AniTrend/anitrend-app,com.mxt.anitrend,1.11.10,v1.11.10,2025-08-23T17:35:00+00:00,app-release.apk,v1.11.10_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.10/app-release.apk,application/vnd.android.package-archive,23516043
AniTrend/anitrend-app,com.mxt.anitrend,1.11.7,v1.11.7,2025-04-16T18:54:11+00:00,app-github-release.apk,v1.11.7_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.7/app-github-release.apk,application/vnd.android.package-archive,17276661
AniTrend/anitrend-app,com.mxt.anitrend,1.11.7,v1.11.7,2025-04-16T18:54:11+00:00,app-release.apk,v1.11.7_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.7/app-release.apk,application/vnd.android.package-archive,17275281
AniTrend/anitrend-app,com.mxt.anitrend,1.11.6,v1.11.6,2025-02-11T19:17:00+00:00,app-github-release.apk,v1.11.6_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.6/app-github-release.apk,application/vnd.android.package-archive,17003797
AniTrend/anitrend-app,com.mxt.anitrend,1.11.6,v1.11.6,2025-02-11T19:17:00+00:00,app-release.apk,v1.11.6_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.6/app-release.apk,application/vnd.android.package-archive,17001476
AniTrend/anitrend-app,com.mxt.anitrend,1.11.5,v1.11.5,2024-12-22T18:23:03+00:00,app-github-release.apk,v1.11.5_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.5/app-github-release.apk,application/vnd.android.package-archive,16734947
AniTrend/anitrend-app,com.mxt.anitrend,1.11.5,v1.11.5,2024-12-22T18:23:03+00:00,app-release.apk,v1.11.5_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.5/app-release.apk,application/vnd.android.package-archive,16732824
AniTrend/anitrend-app,com.mxt.anitrend,1.11.4,v1.11.4,2024-12-21T12:31:24+00:00,app-github-release.apk,v1.11.4_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.4/app-github-release.apk,application/vnd.android.package-archive,16708886
AniTrend/anitrend-app,com.mxt.anitrend,1.11.4,v1.11.4,2024-12-21T12:31:24+00:00,app-release.apk,v1.11.4_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.4/app-release.apk,application/vnd.android.package-archive,16704811
AniTrend/anitrend-app,com.mxt.anitrend,1.11.3,v1.11.3,2024-08-07T18:21:25+00:00,app-github-release.apk,v1.11.3_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.3/app-github-release.apk,application/vnd.android.package-archive,14702709
AniTrend/anitrend-app,com.mxt.anitrend,1.11.3,v1.11.3,2024-08-07T18:21:25+00:00,app-release.apk,v1.11.3_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.3/app-release.apk,application/vnd.android.package-archive,14700667
AniTrend/anitrend-app,com.mxt.anitrend,1.11.2,v1.11.2,2024-03-26T08:04:50+00:00,app-github-release.apk,v1.11.2_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.2/app-github-release.apk,application/vnd.android.package-archive,14260380
AniTrend/anitrend-app,com.mxt.anitrend,1.11.2,v1.11.2,2024-03-26T08:04:50+00:00,app-release.apk,v1.11.2_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.2/app-release.apk,application/vnd.android.package-archive,14258519
AniTrend/anitrend-app,com.mxt.anitrend,1.11.1,v1.11.1,2024-01-27T16:42:40+00:00,app-github-release.apk,v1.11.1_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.1/app-github-release.apk,application/vnd.android.package-archive,14113922
AniTrend/anitrend-app,com.mxt.anitrend,1.11.1,v1.11.1,2024-01-27T16:42:40+00:00,app-release.apk,v1.11.1_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.1/app-release.apk,application/vnd.android.package-archive,14112328
AniTrend/anitrend-app,com.mxt.anitrend,1.11.0,v1.11.0,2023-08-03T12:15:58+00:00,app-github-release.apk,v1.11.0_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.11.0/app-github-release.apk,application/vnd.android.package-archive,14224711
